,AdministrativeDuration,Informational,InformationalDuration,ProductRelatedDuration,ExitRates,PageValues,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Administrative,ProductRelated,BounceRates
186,9.0,0.0,0.0,836.8,-0.5268629337850965,0.0,Mar,Windows,Google Chrome,Region3,OT,Returning_Visitor,2.0,50.0,0.0
187,2.937,2.0,153.0,3283.166739,-0.3261156753910745,0.0,Mar,Linux,Google Chrome,Unknown,OT,Returning_Visitor,10.0,96.0,0.001960784
188,111.5,1.0,48.5,1868.819697,-0.1245307970037536,1.706014966,Mar,Windows,Google Chrome,Region7,OT,Returning_Visitor,9.0,49.0,0.0
189,47.0,1.0,51.0,3008.124108,-0.2359983201120133,46.53017511,Mar,Windows,Google Chrome,Region1,DT,Returning_Visitor,3.0,68.0,0.007142857
190,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Mar,MacOS,Mozilla Firefox,,RT,Returning_Visitor,0.0,2.0,
191,1226.0,5.0,3.0,3230.25,1.9836207141310336,0.0,Mar,Windows,Google Chrome,Region1,OT,Returning_Visitor,,24.0,0.036190476
192,52.0,0.0,0.0,319.0,-0.1443792688449658,0.0,Mar,MacOS,Mozilla Firefox,Region1,DT,Returning_Visitor,3.0,9.0,0.0
193,0.0,0.0,0.0,42.0,1.162287396701701,0.0,Mar,Windows,Google Chrome,Region3,DT,Returning_Visitor,0.0,,0.0
194,0.0,0.0,0.0,354.3333333,0.9101661867186704,0.0,Mar,MacOS,Mozilla Firefox,Region7,OT,Returning_Visitor,0.0,22.0,0.009090909
195,0.0,0.0,0.0,3556.61241,-0.419522246643822,0.0,Mar,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,0.0,98.0,0.002061856
196,56.0,1.0,144.0,2563.783333,-0.5420604376635165,19.34265017,Mar,Windows,Google Chrome,Region4,OT,New_Visitor,2.0,,0.0
197,1.129,0.0,0.0,3014.018519,1.014995721880034,0.0,Mar,Windows,Google Chrome,Region1,OT,Returning_Visitor,,13.0,0.013068182
198,0.0,0.0,0.0,840.2333333,-0.6577125887382992,109.176,Mar,Windows,Google Chrome,Region9,OT,New_Visitor,0.0,17.0,0.0
199,94.0,2.0,125.0,1970.844805,-0.6561034007511727,96.25511582,Mar,Windows,Safari,Region1,OT,New_Visitor,3.0,55.0,0.0
200,32.0,0.0,0.0,2867.0,-0.5923792652609658,153.4432478,Mar,Windows,Google Chrome,,ET,Returning_Visitor,1.0,50.0,0.0
201,0.0,0.0,0.0,43.0,0.4156207266750341,0.0,Mar,MacOS,Mozilla Firefox,Region1,IMT,Returning_Visitor,0.0,,0.0
202,218.0,0.0,0.0,284.5,-0.5877125892982993,0.0,Mar,MacOS,Mozilla Firefox,Region1,OT,New_Visitor,,13.0,0.0
203,0.0,0.0,0.0,133.5,1.7845096077239226,0.0,Mar,MacOS,Google Chrome,Region1,ET,Returning_Visitor,0.0,3.0,0.0
204,119.0,0.0,0.0,297.6666667,-0.4710459422316325,0.0,Mar,Linux,Google Chrome,Region1,PST,Returning_Visitor,1.0,12.0,
205,281.0,0.0,0.0,453.75,-0.5570108415439132,0.0,Mar,Windows,Google Chrome,Region5,OT,New_Visitor,3.0,16.0,0.0
206,18.0,0.0,0.0,1331.75,-0.3543792671649658,33.79956701,Mar,Windows,Microsoft Edge,Region2,RT,New_Visitor,,16.0,0.0
207,40.0,0.0,0.0,558.5,0.095620741235034,0.0,Mar,Windows,Google Chrome,Region7,OT,New_Visitor,2.0,5.0,0.0
208,107.0,0.0,0.0,145.8333333,-0.2377125920982992,0.0,Mar,Linux,Google Chrome,Region7,DT,New_Visitor,3.0,4.0,0.0
209,0.0,0.0,0.0,731.0,0.520620725835034,0.0,Mar,Windows,Safari,Unknown,RT,Returning_Visitor,0.0,8.0,
210,49.0,1.0,127.0,188.0,0.345620727235034,0.0,,Linux,Google Chrome,Region3,OT,Returning_Visitor,2.0,,0.033333333
211,0.0,0.0,0.0,565.3333333,0.6822874045417007,0.0,Mar,Windows,Opera,Region3,DT,Returning_Visitor,,14.0,0.037619048
212,0.0,0.0,0.0,50.0,0.6956207244350342,0.0,Mar,Linux,Google Chrome,,LST,Returning_Visitor,0.0,2.0,0.0
213,57.0,0.0,0.0,591.0,0.2289540521683675,0.0,Mar,MacOS,Google Chrome,Unknown,AT,Returning_Visitor,4.0,7.0,0.006666667
214,2.0,3.0,261.0,281.0,0.4956207300350341,0.0,Mar,Windows,Google Chrome,Region1,OT,Returning_Visitor,2.0,10.0,0.0
215,123.0,2.0,306.3333333,483.8333333,-0.1443792688449658,0.0,Mar,Windows,Google Chrome,Region4,DT,Returning_Visitor,2.0,18.0,0.0
216,118.0,0.0,0.0,42.0,1.162287396701701,0.0,Mar,MacOS,Google Chrome,Region7,RT,Returning_Visitor,2.0,4.0,0.0
217,0.0,0.0,0.0,1192.386111,0.095620741235034,0.0,Mar,Windows,Safari,Region2,OT,Returning_Visitor,0.0,35.0,0.005714286
218,0.0,0.0,0.0,198.0,1.395620718835034,0.0,Mar,Windows,Google Chrome,Region3,OT,Returning_Visitor,0.0,12.0,0.016666667
219,0.0,0.0,0.0,15.0,1.162287396701701,0.0,Mar,Windows,Safari,Region3,MAT,Returning_Visitor,0.0,3.0,0.0
220,38.0,0.0,0.0,643.0,-0.3310459433516324,35.0928,Mar,Windows,Google Chrome,Region5,DT,Returning_Visitor,2.0,14.0,0.0
221,0.0,0.0,0.0,23.0,2.6556207087550336,0.0,Mar,Windows,Google Chrome,Region1,DT,,0.0,5.0,
222,0.0,0.0,0.0,14.0,3.4956207020350334,0.0,Mar,Linux,Google Chrome,Region1,DT,Returning_Visitor,0.0,4.0,0.1
223,54.0,0.0,0.0,210.5,-0.1443792688449658,0.0,Mar,Windows,Google Chrome,Region1,ET,Returning_Visitor,1.0,6.0,0.0
224,993.0,0.0,0.0,1529.30467,-0.4481701104146391,0.0,Mar,Linux,Google Chrome,Region4,OT,Returning_Visitor,1.0,28.0,0.001481481
225,0.0,0.0,0.0,19.0,2.095620713235034,0.0,Mar,Windows,Google Chrome,Region3,LST,Returning_Visitor,0.0,2.0,
226,74.25,2.0,84.0,1599.083333,-0.5201687498386499,0.0,Mar,Windows,Google Chrome,Unknown,DT,Returning_Visitor,5.0,37.0,0.0
227,0.0,0.0,0.0,102.5,-0.0821570533427435,0.0,Mar,Windows,Google Chrome,Region1,RT,Returning_Visitor,0.0,9.0,0.0
228,0.0,0.0,0.0,2337.0,-0.3310459433516324,17.76266667,Mar,Windows,Google Chrome,Unknown,DT,Returning_Visitor,0.0,16.0,0.0
229,0.0,0.0,0.0,1883.5,-0.1149055730807553,0.0,Mar,Windows,Google Chrome,Region1,RT,Returning_Visitor,,19.0,0.010526316
230,32.0,0.0,0.0,1245.3,-0.1257125929942992,7.146260888,Mar,Windows,Google Chrome,Region7,IMT,Returning_Visitor,,,0.004
231,6.668,0.0,0.0,1674.583333,-0.2937125916502993,0.0,Mar,Windows,Google Chrome,,OT,Returning_Visitor,6.0,22.0,0.0
232,0.0,0.0,0.0,132.0,0.2289540521683675,0.0,Mar,iOS,Mozilla Firefox,Region1,Unknown,Returning_Visitor,0.0,9.0,0.011111111
233,73.0,1.0,740.0,1434.255128,-0.165917736672658,22.03276923,Mar,Windows,Google Chrome,Region3,OT,Returning_Visitor,,50.0,0.0
234,154.0,0.0,0.0,367.25,0.5335154537318763,0.0,Mar,Linux,Google Chrome,Region2,DT,Returning_Visitor,2.0,18.0,0.005263158
235,4.933,5.0,303.25,148.5,-0.3100935435192516,0.0,Mar,Linux,Google Chrome,Region2,OT,Returning_Visitor,,7.0,0.0
236,118.5,0.0,0.0,1482.210784,-0.407572126739423,0.0,Mar,Linux,Google Chrome,Region1,ET,Returning_Visitor,3.0,29.0,0.006896552
237,153.5,0.0,0.0,1048.492063,0.1979399084164806,0.0,Mar,Windows,Opera,Region1,DT,Returning_Visitor,6.0,34.0,0.011578947
238,0.0,0.0,0.0,478.0,-0.3932681588538547,0.0,Mar,Linux,Google Chrome,Unknown,RT,Returning_Visitor,0.0,9.0,0.0
239,0.0,0.0,0.0,980.25,0.4156207266750341,0.0,Mar,Windows,Google Chrome,Region4,RT,Returning_Visitor,0.0,16.0,0.0
240,72.25,1.0,21.5,1124.693074,0.3190231634478147,0.0,Mar,Windows,Google Chrome,Region2,OT,Returning_Visitor,8.0,51.0,0.022807018
241,24.5,0.0,0.0,353.1666667,0.1865298245077613,0.0,Mar,Windows,Microsoft Edge,Region1,RT,Returning_Visitor,2.0,,0.018181818
242,0.0,0.0,0.0,1489.083333,0.5967971892256224,0.0,Mar,Windows,Google Chrome,Unknown,DT,Returning_Visitor,1.0,,0.023529412
243,0.0,1.0,1220.0,2389.333333,0.1589540527283675,0.0,Mar,Windows,Google Chrome,Region1,RT,Returning_Visitor,0.0,,0.016666667
244,0.0,0.0,0.0,753.0,-0.4377125864982992,0.0,Mar,Windows,Brave,,OT,Returning_Visitor,0.0,,0.0
245,0.0,0.0,0.0,688.1666667,-0.1624437767004498,0.0,Mar,iOS,Mozilla Firefox,Region1,RT,Returning_Visitor,0.0,31.0,0.0
246,0.0,0.0,0.0,811.0,0.4443386744452905,0.0,Mar,Windows,Google Chrome,Region8,DT,Returning_Visitor,0.0,14.0,0.015384615
247,22.0,0.0,0.0,415.25,0.643768868849849,0.0,Mar,Linux,Tor,Region1,DT,Returning_Visitor,1.0,,
248,1.556,0.0,0.0,908.013456,-0.198901988408784,4.368515556,Mar,Windows,Google Chrome,Unknown,OT,Returning_Visitor,16.0,32.0,0.005
249,2.133,1.0,235.0,2753.378571,-0.2787454717700362,0.0,Mar,Linux,Google Chrome,Region2,DT,Returning_Visitor,1.0,71.0,0.012676056
250,191.0,1.0,100.0,2452.582143,-0.0812699013498408,0.0,Mar,Linux,Google Chrome,,RT,Returning_Visitor,2.0,,0.007246377
251,0.0,0.0,0.0,5188.5,0.6956207244350342,0.0,Mar,Windows,Microsoft Edge,Region1,DT,Returning_Visitor,0.0,18.0,
252,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Mar,MacOS,Mozilla Firefox,Region1,DT,Returning_Visitor,,2.0,
253,0.0,0.0,0.0,57.0,2.6556207087550336,0.0,Mar,Windows,Microsoft Edge,Region2,DT,Returning_Visitor,0.0,5.0,0.08
254,0.0,0.0,0.0,8.0,2.095620713235034,0.0,Mar,Windows,Google Chrome,Region5,DT,Returning_Visitor,0.0,2.0,0.0
255,96.5,0.0,0.0,1430.659091,0.0142874058857007,0.0,Mar,MacOS,Mozilla Firefox,Region1,DT,Returning_Visitor,4.0,19.0,0.01
256,13.0,0.0,0.0,20.0,0.6956207244350342,0.0,Mar,Linux,Google Chrome,,OT,Returning_Visitor,1.0,2.0,0.0
257,1388.75,0.0,0.0,1373.75,-0.1443792688449658,0.0,Mar,MacOS,Mozilla Firefox,,ET,Returning_Visitor,,4.0,0.0
258,0.0,0.0,0.0,844.25,-0.4140089066879287,0.0,Mar,MacOS,Mozilla Firefox,Region3,DT,Returning_Visitor,0.0,45.0,0.0
259,0.0,1.0,0.0,188.0,0.2289540521683675,0.0,Mar,Windows,Google Chrome,Region1,ET,New_Visitor,0.0,7.0,0.0
260,51.0,0.0,0.0,527.375,0.2437688800498488,0.0,Mar,ChromeOS,Mozilla Firefox,Region6,DT,Returning_Visitor,3.0,14.0,
261,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Mar,Linux,Tor,Region5,OT,Returning_Visitor,0.0,1.0,0.2
262,158.0,1.0,64.0,1916.761905,-0.1805083125559334,8.772473118,Mar,Windows,Google Chrome,Region3,OT,Returning_Visitor,1.0,29.0,0.006451613
263,0.0,0.0,0.0,116.3333333,1.162287396701701,0.0,Mar,Windows,Google Chrome,Unknown,DT,Returning_Visitor,0.0,9.0,0.0
264,0.0,0.0,0.0,397.0,-0.1443792688449658,0.0,Mar,Windows,Google Chrome,Region7,OT,Returning_Visitor,0.0,30.0,0.0
265,0.0,0.0,0.0,5220.083333,-0.6111430451108556,51.46331148,Mar,Windows,Microsoft Edge,Region3,DT,Returning_Visitor,0.0,63.0,0.0
266,0.0,0.0,0.0,219.3333333,-0.3777125909782992,0.0,Mar,MacOS,Vivaldi,Region7,OT,Returning_Visitor,0.0,20.0,0.0
267,0.0,0.0,0.0,74.0,0.4156207266750341,0.0,Mar,Windows,Google Chrome,Region1,PST,,0.0,5.0,0.0
268,0.0,0.0,0.0,1559.6,0.2433130400534957,0.0,Mar,Windows,Safari,Region1,DT,Returning_Visitor,0.0,15.0,0.0
269,0.0,0.0,0.0,236.5,-0.2377125920982992,0.0,Mar,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,0.0,6.0,0.0
270,10.0,0.0,0.0,348.6666667,0.7956207356350339,0.0,Mar,Linux,Google Chrome,Region1,DT,Returning_Visitor,1.0,14.0,0.035714286
271,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Mar,Windows,Microsoft Edge,Region1,DT,Returning_Visitor,0.0,1.0,0.2
272,28.0,1.0,47.0,224.5,-0.3043792755649658,0.0,Mar,MacOS,Mozilla Firefox,Region1,ET,New_Visitor,1.0,13.0,
273,27.0,0.0,0.0,601.7666667,-0.5771065253831478,0.0,Mar,Windows,Microsoft Edge,Region3,RT,Returning_Visitor,4.0,42.0,0.0
274,0.0,0.0,0.0,75.5,-0.3310459433516324,0.0,Mar,MacOS,Mozilla Firefox,Region2,IMT,Returning_Visitor,,5.0,0.02
275,0.0,0.0,0.0,153.0,0.6956207244350342,0.0,Mar,Windows,Microsoft Edge,Unknown,DT,Returning_Visitor,0.0,2.0,0.0
276,15.0,0.0,0.0,197.2,-0.2377125920982992,38.99,Mar,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,4.0,10.0,0.0
277,0.0,0.0,0.0,3658.5,0.6956207244350342,0.0,Mar,iOS,Google Chrome,Region9,DT,Returning_Visitor,0.0,18.0,0.016666667
278,0.0,0.0,0.0,1162.5,-0.0043792699649658,0.0,Mar,Windows,Google Chrome,Region2,OT,Returning_Visitor,0.0,5.0,
279,0.0,0.0,0.0,556.6,0.4039540507683675,0.0,Mar,Windows,Google Chrome,Region3,DT,Returning_Visitor,0.0,32.0,0.014583333
280,0.0,0.0,0.0,41.0,0.2289540521683675,0.0,Mar,Windows,Google Chrome,Region1,RT,Returning_Visitor,0.0,3.0,0.0
281,0.0,0.0,0.0,300.0714286,-0.1443792688449658,53.9892,Mar,Windows,Google Chrome,Region1,LST,,0.0,11.0,
282,1.249,4.0,205.0,1626.625433,0.0288358697693129,6.831792392,Mar,Linux,Google Chrome,Region2,RT,Returning_Visitor,13.0,36.0,0.010638298
283,0.0,0.0,0.0,69.25,0.5400651576794786,0.0,Mar,Windows,Google Chrome,Region4,RT,Returning_Visitor,,6.0,0.0
284,390.0,0.0,0.0,1169.1,0.6956207244350342,0.0,Mar,Linux,Midori,Unknown,OT,Returning_Visitor,2.0,10.0,0.02
285,0.0,0.0,0.0,402.0,0.3622873911017007,0.0,Mar,Windows,Google Chrome,Region2,DT,Returning_Visitor,0.0,8.0,0.0
286,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Mar,Windows,Google Chrome,Region1,DT,Returning_Visitor,0.0,1.0,0.2
287,0.0,0.0,0.0,3324.333333,-0.0110459299116325,0.0,Mar,Windows,Google Chrome,Region1,DT,Returning_Visitor,0.0,35.0,0.011428571
288,2.155,1.0,70.0,3037.499952,-0.4881524860947801,0.0,Mar,Windows,Google Chrome,Region5,DT,Returning_Visitor,11.0,87.0,
289,0.0,0.0,0.0,59.0,0.6956207244350342,0.0,Mar,MacOS,Mozilla Firefox,Region1,PST,Returning_Visitor,0.0,,0.0
290,11.0,0.0,0.0,1059.253472,-0.0703741774370066,0.0,Mar,Linux,Google Chrome,Region6,RT,Returning_Visitor,,51.0,0.010588235
291,20.0,0.0,0.0,720.0,-0.3932681588538547,0.0,Mar,Windows,Google Chrome,,AT,Returning_Visitor,2.0,7.0,0.0
292,0.0,0.0,0.0,905.4856061,0.3449540472403675,0.0,Mar,Linux,Google Chrome,Region2,DT,Returning_Visitor,,40.0,0.0135
293,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Mar,MacOS,Mozilla Firefox,Unknown,DT,Returning_Visitor,0.0,,0.2
294,8.0,1.0,14.33333333,603.6666667,-0.3543792671649658,44.67925,Mar,Windows,Google Chrome,Region1,IST,Returning_Visitor,2.0,14.0,0.0
295,0.0,0.0,0.0,328.9166667,-0.3043792755649658,59.79014286,Mar,Linux,Google Chrome,Region1,RT,Returning_Visitor,0.0,13.0,0.0
296,0.0,0.0,0.0,778.8166667,-0.076500493387996,0.0,Mar,Windows,Microsoft Edge,Unknown,DT,Returning_Visitor,0.0,33.0,0.0
297,171.25,0.0,0.0,851.5595238,0.1890253524877972,0.0,Mar,Linux,Google Chrome,,DT,Returning_Visitor,4.0,22.0,0.004545455
298,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Mar,MacOS,Mozilla Firefox,,DT,Returning_Visitor,,1.0,
299,0.0,0.0,0.0,227.5,-0.0821570533427435,0.0,Mar,Windows,Google Chrome,Region1,RT,Returning_Visitor,0.0,,0.0
300,2.273,0.0,0.0,528.9,-0.6407429088740567,0.0,Mar,MacOS,Mozilla Firefox,Region1,IMT,Returning_Visitor,5.0,17.0,0.0
301,0.0,0.0,0.0,872.8333333,0.0422874056617007,0.0,Mar,Windows,Google Chrome,Region2,RT,Returning_Visitor,0.0,15.0,0.0
302,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Mar,Linux,Google Chrome,Region3,DT,Returning_Visitor,,2.0,
303,0.0,0.0,0.0,835.0666667,0.5489540656083673,0.0,Mar,Windows,Google Chrome,Region6,DT,Returning_Visitor,0.0,35.0,0.012571429
304,0.0,0.0,0.0,82.5,0.6956207244350342,0.0,Mar,Linux,Google Chrome,Region1,RT,Returning_Visitor,0.0,4.0,0.0
305,0.0,1.0,0.0,13.0,2.095620713235034,0.0,Mar,Linux,Google Chrome,Region3,DT,Returning_Visitor,0.0,1.0,0.0
306,0.0,0.0,0.0,9.0,2.095620713235034,0.0,Mar,Windows,Google Chrome,,RT,Returning_Visitor,,2.0,
307,0.0,0.0,0.0,7.0,2.095620713235034,0.0,Mar,Windows,Google Chrome,,DT,Returning_Visitor,0.0,2.0,0.0
308,0.0,0.0,0.0,94.5,0.0111762979105895,0.0,Mar,Linux,Google Chrome,Region4,LST,Returning_Visitor,0.0,12.0,0.033333333
309,86.0,0.0,0.0,267.3,-0.2563792679489658,0.0,Mar,MacOS,Mozilla Firefox,Region4,IMT,Returning_Visitor,5.0,,0.0
310,0.0,0.0,0.0,3312.5,0.1066552051467583,0.0,Mar,Windows,Google Chrome,Region1,PMCT,,0.0,29.0,0.013793103
311,0.0,0.0,0.0,75.0,1.162287396701701,0.0,Mar,Windows,Microsoft Edge,,RT,Returning_Visitor,0.0,3.0,0.0
312,7.0,0.0,0.0,75.0,2.375620710995034,0.0,Mar,Windows,Google Chrome,Region1,DT,Returning_Visitor,2.0,10.0,0.05
313,0.0,1.0,24.0,1547.5,-0.2895644476834844,0.0,Mar,Linux,Google Chrome,Region1,Unknown,Returning_Visitor,0.0,,0.003703704
314,1.869,2.0,40.0,1276.157071,-0.4612898463096812,0.0,Mar,MacOS,Mozilla Firefox,Region6,OT,Returning_Visitor,7.0,35.0,0.0
315,138.0,2.0,136.0,2631.1,-0.4328641065370871,0.0,Mar,MacOS,Google Chrome,Region1,OT,Returning_Visitor,3.0,54.0,0.0
316,0.0,0.0,0.0,96.0,2.095620713235034,0.0,Mar,iOS,Mozilla Firefox,Region1,DT,Returning_Visitor,0.0,,0.0
317,374.0,0.0,0.0,1370.0,-0.0043792699649658,0.0,Mar,Windows,Google Chrome,Unknown,ET,Returning_Visitor,2.0,3.0,0.0
318,61.0,0.0,0.0,97.0,0.4156207266750341,0.0,Mar,Windows,Google Chrome,Region1,DT,Returning_Visitor,,5.0,0.0
319,14.0,0.0,0.0,1380.166667,-0.4140089066879287,0.0,Mar,iOS,Mozilla Firefox,,DT,Returning_Visitor,1.0,46.0,0.0
320,38.0,0.0,0.0,1483.6,0.3700651750394786,7.103020833,Mar,Linux,Google Chrome,Region6,DT,Returning_Visitor,1.0,,0.022916667
321,0.0,0.0,0.0,156.0,0.4156207266750341,0.0,Mar,Windows,Google Chrome,Region4,DT,Returning_Visitor,0.0,5.0,0.0
322,0.0,0.0,0.0,240.75,-0.1443792688449658,0.0,Mar,Windows,Google Chrome,Region9,OT,Returning_Visitor,0.0,10.0,0.0
323,96.0,0.0,0.0,1238.5,-0.2448921000408631,0.0,Mar,Windows,Google Chrome,Region1,OT,New_Visitor,2.0,37.0,0.005128205
324,615.25,0.0,0.0,2524.719048,-0.6994626604042986,0.0,Mar,MacOS,Google Chrome,Region6,DT,Returning_Visitor,6.0,68.0,0.0
325,111.0,0.0,0.0,54.0,0.095620741235034,0.0,Mar,Windows,Google Chrome,Region1,DT,Returning_Visitor,4.0,4.0,
326,147.0,0.0,0.0,35.0,0.6956207244350342,0.0,Mar,Windows,Google Chrome,Region1,OT,New_Visitor,2.0,2.0,0.0
327,0.0,0.0,0.0,175.9166667,0.0422874056617007,0.0,Mar,MacOS,Mozilla Firefox,Region1,DT,Returning_Visitor,0.0,15.0,
328,5.316,0.0,0.0,263.6,-0.6043792531649659,0.0,Mar,Linux,Google Chrome,Region1,IMT,Returning_Visitor,,,0.0
329,58.0,0.0,0.0,101.8,-0.3932681588538547,0.0,Mar,Linux,Google Chrome,Unknown,OT,New_Visitor,,7.0,0.0
330,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Mar,Linux,Google Chrome,Region3,DT,Returning_Visitor,0.0,1.0,0.2
331,48.5,0.0,0.0,1042.242857,-0.6421570488627436,0.0,Mar,iOS,Google Chrome,,OT,New_Visitor,3.0,55.0,0.0
332,21.0,3.0,116.0,613.6666667,-0.0432681616538547,0.0,Mar,MacOS,Google Chrome,Region1,DT,Returning_Visitor,1.0,21.0,
333,1.153,0.0,0.0,1588.944444,-0.4463963664288291,0.0,Mar,Windows,Google Chrome,Region1,DT,Returning_Visitor,,64.0,0.003076923
334,0.0,1.0,929.0,4105.666667,-0.2192915602456675,0.0,Mar,Windows,Google Chrome,Region3,DT,Returning_Visitor,0.0,75.0,
335,8.0,0.0,0.0,269.5,-0.1710459366316325,0.0,Mar,Windows,Google Chrome,Region3,DT,Returning_Visitor,1.0,14.0,0.0
336,3.228,0.0,0.0,1236.2,0.095620741235034,0.0,Mar,Linux,Google Chrome,,RT,Returning_Visitor,1.0,8.0,
337,0.0,0.0,0.0,1384.016667,-0.3710459310316325,0.0,Mar,Windows,Google Chrome,Region1,OT,Returning_Visitor,,49.0,0.0
338,0.0,0.0,0.0,52.0,-0.0043792699649658,0.0,Mar,Windows,Google Chrome,,OT,,0.0,4.0,0.0
339,11.0,0.0,0.0,664.75,-0.5627700774978394,0.0,Mar,Linux,Google Chrome,Region1,OT,Returning_Visitor,1.0,29.0,0.0
340,0.0,0.0,0.0,64.0,-0.3043792755649658,0.0,Mar,Windows,Google Chrome,Region1,RT,Returning_Visitor,0.0,7.0,0.0
341,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Mar,Windows,Google Chrome,Region4,DT,Returning_Visitor,,1.0,
342,0.0,0.0,0.0,326.5,2.7956207076350337,0.0,Mar,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,0.0,8.0,0.1
343,0.0,0.0,0.0,1690.977778,0.3409540512723676,0.0,Mar,MacOS,Mozilla Firefox,Region8,DT,Returning_Visitor,0.0,25.0,0.008
344,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Mar,Windows,Google Chrome,Region8,DT,Returning_Visitor,,1.0,0.2
345,277.75,0.0,0.0,178.75,-0.4803792661569658,0.0,Mar,Linux,Google Chrome,Region3,ET,New_Visitor,4.0,3.0,
346,0.0,0.0,0.0,407.0,0.2289540521683675,0.0,Mar,Windows,Google Chrome,Region4,RT,Returning_Visitor,0.0,12.0,0.0
347,2.411,0.0,0.0,1513.566667,-0.1060886811512905,0.0,Mar,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,6.0,39.0,0.005128205
348,64.0,0.0,0.0,832.0909091,-0.4278360625773115,0.0,Mar,Windows,Brave,Region1,RT,New_Visitor,3.0,24.0,
349,25.5,0.0,0.0,250.8333333,-0.2377125920982992,0.0,Mar,Linux,Google Chrome,,DT,Returning_Visitor,1.0,,0.0
350,64.0,0.0,0.0,565.6666667,-0.5293792657649659,0.0,Mar,Windows,Google Chrome,,DT,,2.0,,0.0
351,0.0,0.0,0.0,194.0,0.4156207266750341,0.0,Mar,Windows,Microsoft Edge,Region7,DT,Returning_Visitor,0.0,10.0,0.02
352,130.0,1.0,18.0,298.0,-0.2377125920982992,19.66818546,Mar,Windows,Google Chrome,Region3,DT,Returning_Visitor,,19.0,0.0
353,79.0,1.0,155.5,1743.066667,-0.5819748853442008,0.0,Mar,Windows,Google Chrome,Region6,OT,Returning_Visitor,9.0,55.0,
354,84.0,0.0,0.0,655.9166667,-0.3932681588538547,0.0,Mar,Windows,Google Chrome,,DT,Returning_Visitor,3.0,27.0,
355,0.0,1.0,9.0,1992.833333,-0.6110459411116324,9.227000967,Mar,Windows,Safari,Region1,RT,Returning_Visitor,0.0,30.0,0.0
356,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Mar,Windows,Google Chrome,,DT,Returning_Visitor,0.0,3.0,
357,0.0,0.0,0.0,308.8635531,0.0804692133562462,0.0,Mar,Windows,Opera,Region2,OT,Returning_Visitor,,24.0,0.0
358,41.0,0.0,0.0,2749.666667,-0.5488236976094104,0.0,Mar,Windows,Google Chrome,Region1,OT,Returning_Visitor,3.0,46.0,0.0
359,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Mar,Linux,Google Chrome,Region1,DT,Returning_Visitor,0.0,,0.2
360,0.0,0.0,0.0,812.0,-0.4803792661569658,0.0,Mar,Windows,Google Chrome,,DT,Returning_Visitor,,25.0,0.0
361,0.0,0.0,0.0,166.0,1.295620707635034,0.0,Mar,Windows,Google Chrome,Region1,DT,Returning_Visitor,,12.0,0.028571429
362,14.0,0.0,0.0,65.0,0.6956207244350342,0.0,Mar,Windows,Safari,Region3,DT,Returning_Visitor,1.0,4.0,0.0
363,86.0,0.0,0.0,2450.688095,0.6369633289042933,0.0,Mar,MacOS,Mozilla Firefox,Region3,RT,,4.0,46.0,0.027083333
364,0.0,0.0,0.0,226.8333333,-0.4243792666049658,0.0,Mar,MacOS,Mozilla Firefox,,OT,Returning_Visitor,0.0,10.0,
365,618.0,0.0,0.0,341.0,-0.4889946420880428,34.43601877,Mar,Windows,Google Chrome,Region9,RT,New_Visitor,,9.0,0.0
366,0.0,0.0,0.0,226.0,0.8033130355734955,0.0,Mar,Windows,Google Chrome,Region4,RT,Returning_Visitor,0.0,13.0,0.0
367,1.188,0.0,0.0,3510.879903,-0.4401033104791735,12.01656549,Mar,Linux,Google Chrome,,OT,Returning_Visitor,1.0,111.0,9.83e-05
368,51.5,0.0,0.0,6.0,0.2289540521683675,0.0,Mar,Windows,Microsoft Edge,Region2,DT,Returning_Visitor,5.0,2.0,0.0
369,7.0,0.0,0.0,559.4,0.1482956288136348,0.0,Mar,Windows,Safari,Region4,RT,Returning_Visitor,2.0,27.0,0.014814815
370,269.0,0.0,0.0,1109.883333,0.0724013494207891,0.0,Mar,MacOS,Mozilla Firefox,,DT,Returning_Visitor,8.0,33.0,0.013888889
371,0.0,0.0,0.0,239.0,0.4156207266750341,0.0,Mar,Windows,Google Chrome,Region9,DT,Returning_Visitor,0.0,5.0,0.0
