"año";"NCODI";"camas_medicina";"estancias_medicina";"altFinal_med";"altCuracion_med";"altTraslaHosp_med";"altExitus_med";"altOtracausa_med";"altTraslaInter_med";"camas_cirugia";"estancias_cirugia";"altFinal_cirugia";"altCuracion_cirugia";"altTraslaHosp_cirugia";"altExitus_cirugia";"altOtracausa_cirugia";"altTraslaInter_cirugia";"camas_trauma";"estancias_trauma";"altFinal_trauma";"altCuracion_trauma";"altTraslaHosp_trauma";"altExitus_trauma";"altOtracausa_trauma";"altTraslaInter_trauma";"camas_gine";"estancias_gine";"altFinal_gine";"altCuracion_gine";"altTraslaHosp_gine";"altExitus_gine";"altOtracausa_gine";"altTraslaInter_gine";"camas_pediatria";"estancias_pediatria";"altFinal_pediatria";"altCuracion_pediatria";"altTraslaHosp_pediatria";"altExitus_pediatria";"altOtracausa_pediatria";"altTraslaInter_pediatria";"camas_neonatologia";"estancias_neonatologia";"altFinal_neonatologia";"altCuracion_neonatologia";"altTraslaHosp_neonatologia";"altExitus_neonatologia";"altOtracausa_neonatologia";"altTraslaInter_neonatologia";"camas_restoPedia";"estancias_restoPedia";"altFinal_restoPedia";"altCuracion_restoPedia";"altTraslaHosp_restoPedia";"altExitus_restoPedia";"altOtracausa_restoPedia";"altTraslaInter_restoPedia";"camas_rehabilitacion";"estancias_rehabilitacion";"altFinal_rehabilitacion";"altCuracion_rehabilitacion";"altTraslaHosp_rehabilitacion";"altExitus_rehabilitacion";"altOtracausa_rehabilitacion";"altTraslaInter_rehabilitacion";"camas_mIntensiva";"estancias_mIntensiva";"aFinales_mIntensiva";"altCuracion_mIntensiva";"altTraslaHosp_mIntensiva";"altExitus_mIntensiva";"altOtracausa_mIntensiva";"altTraslaInter_mIntensiva";"camas_uci";"estancias_uci";"altFinal_uci";"altCuracion_uci";"altTraslaHosp_uci";"altExitus_uci";"altOtracausa_uci";"altTraslaInter_uci";"camas_uCoronarios";"estancias_uCoronarios";"altFinal_uCoronarios";"altCuracion_uCoronarios";"altTraslaHosp_uCoronarios";"altExitus_uCoronarios";"altOtracausa_uCoronarios";"altTraslaInter_uCoronarios";"camas_uNeonatales";"estancias_uNeonatales";"altFinal_uNeonatales";"altCuracion_uNeonatales";"altTraslaHosp_uNeonatales";"altExitus_uNeonatales";"altOtracausa_uNeonatales";"altTraslaInter_uNeonatales";"camas_uQuemados";"estancias_uQuemados";"altFinal_uQuemados";"altCuracion_uQuemados";"altTraslaHosp_uQuemados";"altExitus_uQuemados";"altOtracausa_uQuemados";"altTraslaInter_uQuemados";"camas_largaEstan";"estancias_largaEstan";"altFinal_largaEstan";"altCuracion_largaEstan";"altTraslaHosp_largaEstan";"altExitus_largaEstan";"altOtracausa_largaEstan";"altTraslaInter_largaEstan";"camas_psiquiatria";"estancias_psiquiatria";"altFinal_psiquiatria";"altCuracion_psiquiatria";"altTraslaHosp_psiquiatria";"altExitus_psiquiatria";"altOtracausa_psiquiatria";"altTraslaInter_psiquiatria";"camas_psiAgudo";"estancias_psiAgudo";"altFinal_psiAgudo";"altCuracion_psiAgudo";"altTraslaHosp_psiAgudo";"altExitus_psiAgudo";"altOtracausa_psiAgudo";"altTraslaInter_psiAgudo";"camas_psiquiMedia";"estancias_psiquiMedia";"altFinal_psiquiMedia";"altCuracion_psiquiMedia";"altTraslaHosp_psiquiMedia";"altExitus_psiquiMedia";"altOtracausa_psiquiMedia";"altTraslaInter_psiquiMedia";"camas_paliativos";"estancias_paliativos";"altFinal_paliativos";"altCuracion_paliativos";"altTraslaHosp_paliativos";"altExitus_paliativos";"altOtracausa_paliativos";"altTraslaInter_paliativos";"otros1_texto";"camas_o1";"estancias_o1";"altFinal_o1";"altCuracion_o1";"altTraslaHosp_o1";"altExitus_o1";"altOtracausa_o1";"altTraslaInter_o1";"otros2_texto";"camas_o2";"estancias_o2";"altFinal_o2";"altCuracion_o2";"altTraslaHosp_o2";"altExitus_o2";"altOtracausa_o2";"altTraslaInter_o2";"otros3_texto";"camas_o3";"estancias_o3";"altFinal_o3";"altCuracion_o3";"altTraslaHosp_o3";"altExitus_o3";"altOtracausa_o3";"altTraslaInter_o3";"camas_total";"estancias_total";"altFinal_total";"altCuracion_total";"altTraslaHosp_total";"altExitus_total";"altOtracausa_total";"altTraslaInter_total";"ingreProgr";"ingreUrge";"total_ingresosHops"
2010;530,00;142;43268;7030;6537;112;358;23;625;54;10271;2128;2101;12;13;2;258;30;5192;1142;1119;15;4;4;21;38;7672;2459;2428;7;1;23;42;43;4280;1295;1259;34;0;2;21;22;2034;592;584;8;0;0;10;21;2246;703;675;26;0;2;11;0;0;0;0;0;0;0;0;10;1952;136;32;36;68;0;175;10;1952;136;32;36;68;0;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;4191;189;181;6;0;2;17;15;4191;189;181;6;0;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";4;673;12;0;1;11;0;238;"Otros";8;1653;90;86;2;0;2;2;"Otros";0;0;0;0;0;0;0;0;344;79152;14481;13743;225;455;58;1399;3383;11061;14444
2010;6,00;8;3318;1547;1547;0;0;0;0;21;3080;1492;1492;0;0;0;0;12;1963;1020;1020;0;0;0;0;8;2729;974;974;0;0;0;0;3;102;72;72;0;0;0;0;0;0;0;0;0;0;0;0;3;102;72;72;0;0;0;0;0;0;0;0;0;0;0;0;2;145;87;76;0;11;0;0;2;145;87;76;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;54;11337;5192;5181;0;11;0;0;4407;785;5192
2010;161,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;390;140450;222;106;98;6;12;0;0;0;0;0;0;0;0;0;390;140450;222;106;98;6;12;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;390;140450;222;106;98;6;12;0;196;0;196
2010;623,00;163;52380;8127;7382;182;516;47;466;51;14469;3295;3233;19;31;12;528;24;6787;1224;1194;15;6;9;43;40;8461;2346;2310;1;1;34;55;33;4526;1357;1329;25;0;3;73;8;1602;225;215;10;0;0;35;25;2924;1132;1114;15;0;3;38;0;0;0;0;0;0;0;0;19;4488;144;39;25;80;0;986;13;3225;102;7;20;75;0;909;0;0;0;0;0;0;0;0;6;1263;42;32;5;5;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;9211;792;744;17;0;31;14;40;9211;792;744;17;0;31;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;370;100322;17285;16231;284;634;136;2165;3822;13453;17275
2010;489,00;3;1011;343;326;9;6;2;0;3;1227;453;440;5;3;5;0;3;390;200;196;3;0;1;0;1;120;65;64;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;10;2748;1061;1026;18;9;8;0;763;298;1061
2010;349,00;12;1068;177;164;6;2;5;0;1;137;65;62;1;1;1;0;1;55;32;32;0;0;0;0;8;783;292;286;5;0;1;0;0;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;22;2047;569;547;12;3;7;0;194;372;566
2010;875,00;40;9660;2274;2034;35;33;172;0;16;5015;1765;1718;19;3;25;0;12;3207;1593;1572;5;1;15;0;6;532;268;263;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;835;76;8;22;39;7;0;8;835;76;8;22;39;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;82;19249;5976;5595;83;76;222;0;3698;2135;5833
2010;908,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1465;39;38;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;10193;275;275;0;0;0;0;36;10193;275;275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;42;11658;314;313;0;1;0;0;239;75;314
2010;940,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";15;4072;140;127;0;0;13;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;15;4072;140;127;0;0;13;0;140;0;140
2010;946,00;52;16069;1355;1025;128;44;158;0;17;5700;3767;3400;14;7;346;0;16;6115;2377;1940;168;3;266;0;5;2414;1097;1081;2;0;14;0;2;603;181;181;0;0;0;0;0;0;0;0;0;0;0;0;2;603;181;181;0;0;0;0;0;0;0;0;0;0;0;0;8;2598;818;0;4;12;802;0;8;2598;818;0;4;12;802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;100;33499;9595;7627;316;66;1586;0;5700;3525;9225
2010;1023,00;121;33981;6801;6321;148;322;10;762;29;9800;2599;2576;7;8;8;357;23;5311;1984;1956;14;7;7;44;36;5074;2157;2147;10;0;0;36;14;2615;710;675;34;1;0;24;0;0;0;0;0;0;0;0;14;2615;710;675;34;1;0;24;0;0;0;0;0;0;0;0;11;3700;231;66;39;126;0;906;11;3700;231;66;39;126;0;906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2613;346;338;8;0;0;7;0;0;0;0;0;0;0;0;9;2613;346;338;8;0;0;7;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;243;63094;14828;14079;260;464;25;2136;4126;11436;15562
2010;1054,00;73;31135;4201;3686;162;285;68;0;38;14281;2548;2430;32;34;52;0;35;9071;1716;1635;42;7;32;0;22;5974;1735;1719;7;1;8;0;17;2715;902;769;36;0;97;0;6;837;141;100;19;0;22;0;11;1878;761;669;17;0;75;0;0;0;0;0;0;0;0;0;14;969;158;80;18;53;7;0;14;969;158;80;18;53;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;4309;262;242;12;0;8;0;0;0;0;0;0;0;0;0;12;4309;262;242;12;0;8;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;211;68454;11522;10561;309;380;272;0;2657;8919;11576
2010;1057,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;20610;301;181;28;91;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;81;20610;301;181;28;91;1;0;307;3;310
2010;1031,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1709;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;6;1709;6;6;0;0;0;0;6;0;6
2010;1032,00;91;15691;2534;2357;34;139;4;100;30;3919;1099;1087;3;8;1;11;12;2660;584;572;10;1;1;2;20;4159;1363;1355;6;0;2;1;22;3530;1154;1127;26;1;0;0;0;0;0;0;0;0;0;0;22;3530;1154;1127;26;1;0;0;0;0;0;0;0;0;0;0;11;1101;60;25;13;22;0;321;11;1101;60;25;13;22;0;321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;186;31060;6794;6523;92;171;8;435;1803;4869;6672
2010;226,00;42;7539;2070;2019;0;51;0;0;23;4071;1197;1186;0;11;0;0;5;877;258;258;0;0;0;0;11;1929;714;714;0;0;0;0;7;1235;363;362;0;1;0;0;2;354;104;103;0;1;0;0;5;881;259;259;0;0;0;0;0;0;0;0;0;0;0;0;7;1228;379;361;0;18;0;0;7;1228;379;361;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;95;16879;4981;4900;0;81;0;0;2895;2086;4981
2010;687,00;78;27276;2684;2331;93;212;48;116;32;6123;1446;1400;10;15;21;111;19;3480;828;811;5;3;9;12;22;3969;1825;1814;7;0;4;11;13;1896;825;768;47;0;10;7;8;441;130;118;12;0;0;0;5;1455;695;650;35;0;10;7;0;0;0;0;0;0;0;0;8;1260;158;33;95;30;0;350;8;1260;158;33;95;30;0;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;172;44004;7766;7157;257;260;92;607;1502;6269;7771
2010;745,00;214;76254;7879;7193;0;628;58;1448;164;44486;5567;5450;0;93;24;530;48;12120;1879;1852;0;18;9;100;74;19095;5877;5841;0;2;34;236;75;16361;2932;2917;0;4;11;389;26;5027;432;431;0;0;1;65;49;11334;2500;2486;0;4;10;324;0;0;0;0;0;0;0;6;33;7713;215;31;0;182;2;1225;22;4737;167;13;0;152;2;974;0;0;0;0;0;0;0;0;11;2976;48;18;0;30;0;251;0;0;0;0;0;0;0;0;58;15254;547;408;0;133;6;290;50;10130;739;718;0;1;20;29;50;10130;739;718;0;1;20;29;0;0;0;0;0;0;0;0;19;3403;242;72;0;167;3;11;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;735;204816;25877;24482;0;1228;167;4264;11515;15031;26546
2010;109,00;45;10227;1933;1797;4;132;0;0;12;2999;1055;1055;0;0;0;0;7;1763;744;744;0;0;0;0;9;2091;757;757;0;0;0;0;5;1527;530;522;8;0;0;0;0;0;0;0;0;0;0;0;5;1527;530;522;8;0;0;0;0;0;0;0;0;0;0;0;4;649;0;0;0;0;0;649;4;649;0;0;0;0;0;649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;82;19256;5019;4875;12;132;0;649;3441;1614;5055
2010;808,00;124;39059;4048;3577;78;371;22;311;37;11857;2378;2314;18;34;12;53;35;11596;1387;1340;25;16;6;21;34;10057;3778;3747;12;1;18;37;14;3268;748;705;42;0;1;35;6;1468;345;323;22;0;0;0;8;1800;403;382;20;0;1;35;0;0;0;0;0;0;0;0;7;2054;203;44;110;49;0;226;7;2054;203;44;110;49;0;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3561;254;243;7;0;4;5;13;3561;254;243;7;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;264;81452;12796;11970;292;471;63;688;2892;10351;13243
2010;971,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";5;683;491;245;236;9;1;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;5;683;491;245;236;9;1;0;64;427;491
2010;128,00;11;2229;513;457;28;21;7;0;11;1296;769;747;10;4;8;0;3;304;109;104;4;0;1;0;6;149;48;48;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;33;3978;1439;1356;42;25;16;0;1315;124;1439
2010;919,00;190;58482;6004;5305;125;556;18;418;76;17036;3530;3462;17;47;4;126;35;11388;1210;1129;49;24;8;10;28;7268;2189;2173;10;2;4;22;26;2511;990;957;33;0;0;16;8;1248;459;446;13;0;0;3;18;1263;531;511;20;0;0;13;0;0;0;0;0;0;0;0;8;1679;159;41;64;50;4;384;8;1679;159;41;64;50;4;384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;8192;238;215;7;1;15;13;12;3849;224;206;7;1;10;11;27;4343;14;9;0;0;5;2;0;0;0;0;0;0;0;0;"Otros";7;2024;115;32;0;83;0;1;"Otros";5;901;52;40;0;0;12;1;"Otros";0;0;0;0;0;0;0;0;414;109481;14487;13354;305;763;65;991;3406;11079;14485
2010;725,00;315;100984;12027;10974;99;840;114;1336;204;50117;8845;8590;117;104;34;2216;68;18418;2646;2602;18;14;12;736;99;18634;5853;5635;6;0;212;49;95;17256;2506;2473;10;2;21;186;28;5546;448;440;3;0;5;49;67;11710;2058;2033;7;2;16;137;0;15;3;3;0;0;0;0;69;12745;248;9;12;225;2;1621;55;8780;224;2;10;210;2;1428;8;1805;0;0;0;0;0;82;6;2160;24;7;2;15;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;7098;446;406;17;0;23;24;24;7098;446;406;17;0;23;24;0;0;0;0;0;0;0;0;5;1727;193;46;0;146;1;165;"Otros";24;3057;44;8;8;28;0;1228;"Otros";0;77;23;22;1;0;0;11;"Otros";0;0;0;0;0;0;0;0;903;230128;32834;30768;288;1359;419;7572;10865;21895;32760
2010;3,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;43106;148;11;21;72;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;119;43106;148;11;21;72;44;0;152;0;152
2010;386,00;40;9368;79;26;13;32;8;0;2;11;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;11048;46;11;2;14;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;74;20427;136;48;15;46;27;0;91;34;125
2010;306,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;466;124940;1083;613;170;32;268;0;28;9655;691;517;51;1;122;0;438;115285;392;96;119;31;146;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;466;124940;1083;613;170;32;268;0;0;1040;1040
2010;15,00;0;0;0;0;0;0;0;0;9;62;28;28;0;0;0;0;20;1486;663;655;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;64;64;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;29;1548;755;747;4;0;4;0;691;0;691
2010;264,00;30;6438;1210;1073;18;77;42;56;16;3418;1294;1278;6;0;10;49;9;1926;775;765;2;3;5;37;10;2090;791;785;2;0;4;12;4;866;375;361;9;0;5;6;0;28;4;4;0;0;0;1;4;838;371;357;9;0;5;5;0;0;0;0;0;0;0;0;5;145;71;48;11;9;3;6;5;145;71;48;11;9;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;74;14883;4516;4310;48;89;69;166;2559;1965;4524
