"año";"NCODI";"anestesia_cTotal";"aDigestivo_cTotal";"cardiologia_cTotal";"neurologia_cTotal";"mFisica_cTotal";"mResto_cTotal";"subMedicas_cTotal";"angiologia_cTotal";"cCardio_cTotal";"cGeneral_cTotal";"cOral_cTotal";"cOrtopedica_cTotal";"cPediatrica_cTotal";"cPlastica_cTotal";"cToracica_cTotal";"dermatologia_cTotal";"neurocirugia_cTotal";"obstetricia_cTotal";"oftalmologia_cTotal";"otorrino_cTotal";"urologia_cTotal";"subQuirurgicas_cTotal";"pediatria_cTotal";"mIntensiva_cTotal";"psiquiatria_cTotal";"sCentrales_cTotal";"urgencias_cTotal";"total_cMedicos";"farmaceuticos_cTotal";"oTituSuperior_cTotal";"anestesia_cMujeres";"aDigestivo_cMujeres";"cardiologia_cMujeres";"neurologia_cMujeres";"mFisica_cMujeres";"mResto_cMujeres";"subMedicas_cMujeres";"angiologia_cMujeres";"cCardio_cMujeres";"cGeneral_cMujeres";"cOral_cMujeres";"cOrtopedica_cMujeres";"cPediatrica_cMujeres";"cPlastica_cMujeres";"cToracica_cMujeres";"dermatologia_cMujeres";"neurocirugia_cMujeres";"obstetricia_cMujeres";"oftalmologia_cMujeres";"otorrino_cMujeres";"urologia_cMujeres";"subQuirurgicas_cMujeres";"pediatria_cMujeres";"mIntensiva_cMujeres";"psiquiatria_cMujeres";"sCentrales_cMujeres";"urgencias_cMujeres";"total_cMujerMedicos";"farmaceuticos_cMujeres";"oTituSuperior_cMujeres";"anestesia_pTotal";"aDigestivo_pTotal";"cardiologia_pTotal";"neurologia_pTotal";"mFisica_pTotal";"mResto_pTotal";"subMedicas_pTotal";"angiologia_pTotal";"cCardio_pTotal";"cGeneral_pTotal";"cOral_pTotal";"cOrtopedica_pTotal";"cPediatrica_pTotal";"cPlastica_pTotal";"cToracica_pTotal";"dermatologia_pTotal";"neurocirugia_pTotal";"obstetricia_pTotal";"oftalmologia_pTotal";"otorrino_pTotal";"urologia_pTotal";"subQuirurgicas_pTotal";"pediatria_pTotal";"mIntensiva_pTotal";"psiquiatria_pTotal";"sCentrales_pTotal";"urgencias_pTotal";"total_pMedicos";"farmaceuticos_pTotal";"oTituSuperior_pTotal";"anestesia_pMujeres";"aDigestivo_pMujeres";"cardiologia_pMujeres";"neurologia_pMujeres";"mFisica_pMujeres";"mResto_pMujeres";"subMedicas_pMujeres";"angiologia_pMujeres";"cCardio_pMujeres";"cGeneral_pMujeres";"cOral_pMujeres";"cOrtopedica_pMujeres";"cPediatrica_pMujeres";"cPlastica_pMujeres";"cToracica_pMujeres";"dermatologia_pMujeres";"neurocirugia_pMujeres";"obstetricia_pMujeres";"oftalmologia_pMujeres";"otorrino_pMujeres";"urologia_pMujeres";"subQuirurgicas_pMujeres";"pediatria_pMujeres";"mIntensiva_pMujeres";"psiquiatria_pMujeres";"sCentrales_pMujeres";"urgencias_pMujeres";"total_pMujerMedicos";"farmaceuticos_pMujeres";"oTituSuperior_pMujeres";"anestesia_colabTotal";"aDigestivo_colabTotal";"cardiologia_colabTotal";"neurologia_colabTotal";"mFisica_colabTotal";"mResto_colabTotal";"subMedicas_colabTotal";"angiologia_colabTotal";"cCardio_colabTotal";"cGeneral_colabTotal";"cOral_colabTotal";"cOrtopedica_colabTotal";"cPediatrica_colabTotal";"cPlastica_colabTotal";"cToracica_colabTotal";"dermatologia_colabTotal";"neurocirugia_colabTotal";"obstetricia_colabTotal";"oftalmologia_colabTotal";"otorrino_colabTotal";"urologia_colabTotal";"subQuirurgicas_colabTotal";"pediatria_colabTotal";"mIntensiva_colabTotal";"psiquiatria_colabTotal";"sCentrales_colabTotal";"urgencias_colabTotal";"total_colabMedicos";"farmaceuticos_colabTotal";"oTituSuperior_colabTotal";"anestesia_colabMujeres";"aDigestivo_colabMujeres";"cardiologia_colabMujeres";"neurologia_colabMujeres";"mFisica_colabMujeres";"mResto_colabMujeres";"subMedicas_colabMujeres";"angiologia_colabMujeres";"cCardio_colabMujeres";"cGeneral_colabMujeres";"cOral_colabMujeres";"cOrtopedica_colabMujeres";"cPediatrica_colabMujeres";"cPlastica_colabMujeres";"cToracica_colabMujeres";"dermatologia_colabMujeres";"neurocirugia_colabMujeres";"obstetricia_colabMujeres";"oftalmologia_colabMujeres";"otorrino_colabMujeres";"urologia_colabMujeres";"subQuirurgicas_colabMujeres";"pediatria_colabMujeres";"mIntensiva_colabMujeres";"psiquiatria_colabMujeres";"sCentrales_colabMujeres";"urgencias_colabMujeres";"total_colabMujerMedicos";"farmaceuticos_colabMujeres";"oTituSuperior_colabMujeres"
2010;6,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;5;4;1;19;36;2;2;6;3;11;1;5;2;3;1;5;6;5;2;54;8;5;3;0;0;106;0;0;1;0;0;0;1;5;7;0;0;2;0;0;0;2;0;1;0;1;3;0;0;9;3;0;1;0;0;20;0;0
2010;161,00;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;8;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;623,00;16;5;10;4;5;48;88;0;0;15;6;14;0;0;0;2;0;16;13;8;8;82;11;10;17;34;19;261;3;18;6;3;1;4;4;15;33;0;0;4;2;3;0;0;0;1;0;11;6;3;1;31;8;3;9;20;6;110;3;10;4;3;2;0;0;1;10;0;0;0;0;2;0;0;0;2;0;2;1;1;0;8;0;0;0;2;0;20;2;0;2;1;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;2;1;0;0;5;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;489,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;5;0;0;1;0;1;0;1;0;0;0;3;1;1;1;9;0;0;0;3;0;17;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;2;0;5;0;0
2010;349,00;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;5;0;2;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;1;1;1;1;7;15;1;0;2;0;3;0;1;0;1;0;1;0;1;2;12;1;0;0;6;0;34;1;0;2;1;0;0;0;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;5;1;0
2010;875,00;3;0;2;0;0;15;20;1;0;4;0;2;0;0;0;1;0;3;0;2;0;13;0;0;0;5;5;43;1;4;1;0;0;0;0;6;7;0;0;1;0;0;0;0;0;1;0;1;0;0;0;3;0;0;0;1;1;12;0;1;1;1;0;0;1;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;0;0;1;0;11;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;0;3;3;0;1;3;8;18;0;1;1;1;5;0;1;1;2;2;2;2;0;0;18;3;8;1;0;0;48;0;3;0;0;0;0;2;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;4;0;2
2010;908,00;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;6;0;7;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;1;1;9;13;0;0;0;0;1;0;2;0;1;0;1;1;1;1;8;0;0;2;0;0;23;0;4;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;4
2010;940,00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;946,00;3;1;2;2;0;0;8;1;1;1;0;2;0;0;1;1;3;5;0;1;1;17;3;5;1;0;4;38;1;0;1;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;1;1;5;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1023,00;12;6;4;3;3;140;168;2;0;9;2;10;0;0;0;3;0;10;8;6;5;55;6;10;3;13;26;281;5;11;5;2;0;1;1;68;77;0;0;3;0;0;0;0;0;1;0;7;2;3;1;17;3;3;0;6;9;115;3;8;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;0;1;9;0;17;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;7;0;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1054,00;21;3;5;4;3;28;64;1;0;11;0;13;0;0;0;2;0;15;7;7;7;63;10;43;6;23;25;234;4;2;11;2;1;3;1;24;42;0;0;7;0;1;0;0;0;1;0;8;2;3;1;23;6;8;2;11;15;107;1;1;3;0;4;0;1;0;8;0;0;0;2;0;0;1;0;0;0;0;0;1;0;4;1;0;1;0;3;17;0;0;0;0;1;0;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1057,00;0;0;0;0;1;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;14;1;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1031,00;0;0;0;1;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1032,00;11;3;4;3;6;208;235;0;2;8;0;9;0;0;1;3;0;14;7;5;5;54;10;7;0;15;26;347;3;40;3;1;3;2;5;113;127;0;0;2;0;1;0;0;0;1;0;11;5;1;0;21;9;5;0;11;15;188;2;25;0;0;0;0;0;12;12;2;0;0;1;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;1;17;0;0;0;0;0;0;0;10;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;226,00;0;0;0;1;0;4;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;2;6;16;2;0;0;0;0;1;0;2;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;1;5;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;6;2;3;0;0;12;23;1;0;6;1;8;4;1;0;1;1;7;4;1;2;37;4;1;1;0;5;71;0;0;1;0;0;0;0;3;4;0;0;0;0;0;1;0;0;1;1;4;0;0;1;8;1;1;1;0;1;16;0;0
2010;687,00;7;5;2;0;3;21;38;0;0;7;0;5;0;0;0;2;0;8;5;3;1;31;4;6;4;18;33;134;3;0;2;2;0;0;2;10;16;0;0;1;0;0;0;0;0;0;0;1;3;0;0;5;1;2;2;13;17;56;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;745,00;32;21;11;12;13;72;161;6;0;25;6;22;5;0;0;8;6;27;13;8;7;133;30;17;30;79;52;502;12;12;15;10;4;5;9;36;79;2;0;2;2;1;1;0;0;7;1;12;2;0;1;31;15;7;11;38;31;212;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;109,00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;2;1;0;1;7;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;2;1;0;4;16;2;0;5;2;6;2;2;0;2;1;6;1;2;4;35;5;1;1;0;0;58;0;0;1;0;0;1;0;2;4;0;0;0;0;0;0;1;0;1;1;2;0;0;1;6;1;0;0;0;0;11;0;0
2010;808,00;14;8;4;0;4;28;58;0;0;8;0;14;0;0;0;4;0;16;9;9;4;64;9;6;8;19;31;195;5;0;8;4;2;0;1;16;31;0;0;3;0;1;0;0;0;1;0;10;3;3;0;21;6;2;5;12;9;86;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;971,00;1;1;0;0;1;3;6;0;0;2;0;1;0;0;0;1;0;1;3;1;2;11;0;0;0;5;21;43;0;0;0;1;0;0;1;1;3;0;0;0;0;1;0;0;0;0;0;1;3;0;0;5;0;0;0;4;9;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;128,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;3;2;1;0;2;12;20;2;0;3;1;10;0;1;0;1;0;4;2;4;2;30;3;0;2;3;1;59;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;1;1;0;5;0;0
2010;919,00;16;6;5;5;4;44;80;0;0;14;0;14;0;0;0;5;0;16;8;6;8;71;9;7;12;39;13;231;6;8;6;1;0;4;3;19;33;0;0;6;0;3;0;0;0;4;0;4;5;2;1;25;3;3;8;18;6;96;5;7;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;4;0;0;7;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;725,00;47;13;18;10;8;90;186;8;5;27;7;25;6;0;4;5;9;25;17;13;14;165;27;15;15;90;48;546;11;5;24;7;4;4;2;35;76;1;0;7;0;5;2;0;0;2;2;14;7;1;0;41;12;4;3;41;29;206;6;4;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;2;0;0;5;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;3,00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;386,00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010;306,00;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;13;1;3;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;15,00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;3;1;0;2;0;2;0;1;0;0;0;0;0;0;1;7;0;0;0;0;1;11;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0
2010;264,00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;4;0;0;6;20;2;0;7;6;19;1;3;0;1;4;17;6;6;7;79;8;0;0;0;17;124;0;0;0;3;0;0;0;2;5;0;0;1;0;3;0;0;0;0;0;7;1;0;1;13;3;0;0;0;5;26;0;0
2010;867,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;0;8;15;0;0;1;0;4;0;1;0;1;0;2;1;1;2;13;1;0;1;0;1;31;0;0;1;0;0;0;0;2;3;0;0;0;0;1;0;0;0;1;0;1;0;0;0;3;1;0;0;0;0;7;0;0
2010;910,00;12;4;6;2;2;25;51;0;0;9;0;9;0;0;0;1;2;8;6;6;4;45;4;0;5;25;25;155;3;0;5;0;3;0;1;11;20;0;0;0;0;1;0;0;0;1;0;2;2;1;0;7;2;0;2;14;13;58;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;1053,00;11;5;4;3;5;55;83;0;0;12;0;12;0;0;0;2;0;13;8;7;6;60;7;6;4;24;26;210;4;0;5;2;1;0;2;15;25;0;0;4;0;5;0;0;0;0;0;5;4;3;2;23;3;2;1;8;5;67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
